Sample	Taxonomy	Count
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(0.99),g:Psychrobacter(0.99),s:uncultured bacterium(0.95)	53
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.93),c:Bacteroidia(0.93),o:Bacteroidales(0.93),f:Bacteroidaceae(0.92),g:Bacteroides(0.92),s:unidentified(0.24)	52
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:Flavobacterium sp. A12CS2014(0.20)	51
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.98),c:Clostridia(0.98),o:Lachnospirales(0.98),f:Lachnospiraceae(0.98),g:Roseburia(0.24),s:unidentified(0.02)	51
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.67),f:uncultured bacterium(0.66)	51
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Blautia(1.00),s:Blautia obeum(1.00)	51
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Roseburia(0.14),s:uncultured bacterium(0.95)	51
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.94),c:Actinobacteria(0.94),o:Corynebacteriales(0.94),f:Corynebacteriaceae(0.94),g:Corynebacterium(0.94),s:uncultured bacterium(0.95)	50
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.57)	50
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.61)	50
FrozenWWsample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:JGI 0000069-P22(1.00),f:metagenome(0.53)	50
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.99),f:Paludibacteraceae(0.99),g:Paludibacter(0.99),s:bacterium enrichment culture clone R4-76B(0.58)	49
FrozenWWsample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Sulfurospirillaceae(0.97),g:Sulfurospirillum(0.97),s:uncultured Epsilonproteobacteria bacterium(0.79)	48
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Prevotellaceae(0.98),g:uncultured(0.53),s:uncultured bacterium(0.98)	47
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.99),f:Comamonadaceae(0.97),g:Comamonas(0.65),s:uncultured bacterium(0.59)	47
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.30),f:uncultured bacterium(0.28)	46
FrozenWWsample	k:Bacteria(1.00),p:Cyanobacteria(1.00),c:Vampirivibrionia(1.00),o:Obscuribacterales(1.00),f:Obscuribacteraceae(1.00),g:metagenome(0.38)	45
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:uncultured(0.96),s:uncultured bacterium(1.00)	45
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:Bacteroides plebeius DSM 17135(1.00)	44
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.96),o:Lactobacillales(0.91),f:Aerococcaceae(0.88),g:Abiotrophia(0.86),s:unidentified(0.32)	44
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.98),f:Lachnospiraceae(0.98),g:Dorea(0.38),s:uncultured bacterium(1.00)	44
FrozenWWsample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Sulfurospirillaceae(0.98),g:Sulfurospirillum(0.98),s:uncultured Epsilonproteobacteria bacterium(0.61)	43
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.97),c:Clostridia(0.97),o:Oscillospirales(0.94),f:Oscillospiraceae(0.81),g:UCG-002(0.37),s:uncultured bacterium(0.95)	43
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:Flavobacterium sp. YC6718(0.01)	42
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Ruminococcus(0.19),s:uncultured bacterium(1.00)	42
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.94),c:Actinobacteria(0.94),o:Corynebacteriales(0.94),f:Corynebacteriaceae(0.94),g:Corynebacterium(0.94),s:uncultured bacterium(0.94)	41
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.94),c:Bacteroidia(0.94),o:Bacteroidales(0.94),f:Prevotellaceae(0.94),g:Prevotella_9(0.38),s:Prevotella paludivivens(0.16)	40
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.94),g:Bacteroides(0.94),s:uncultured bacterium(0.69)	40
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.61),g:Bacteroides(0.61),s:uncultured bacterium(0.75)	40
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.92),c:Gammaproteobacteria(0.92),o:Burkholderiales(0.89),f:Comamonadaceae(0.89),g:Acidovorax(0.45),s:uncultured Acidovorax sp.(0.05)	40
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.83),c:Bacteroidia(0.83),o:Bacteroidales(0.83),f:Prevotellaceae(0.83),g:Prevotella_9(0.32),s:uncultured bacterium(0.94)	39
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured organism(0.92)	38
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Eubacteriales(1.00),f:Eubacteriaceae(1.00),g:Acetobacterium(1.00),s:uncultured bacterium(1.00)	38
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.98),f:Oscillospiraceae(0.85),g:UCG-002(0.80),s:uncultured bacterium(0.85)	38
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.99),f:Oxalobacteraceae(0.21),g:Janthinobacterium(0.03),s:uncultured bacterium(0.53)	38
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(0.57),g:Brachymonas(0.03),s:metagenome(0.02)	38
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Hydrogenophaga(0.63),s:uncultured bacterium(0.94)	38
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Prevotellaceae(1.00),g:Prevotella_9(1.00),s:Prevotella copri DSM 18205(0.36)	37
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Faecalibacterium(0.92),s:uncultured bacterium(1.00)	37
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Faecalibacterium(1.00),s:uncultured bacterium(0.98)	37
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudomonadaceae(1.00),g:Pseudomonas(1.00),s:unidentified(0.41)	37
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:uncultured bacterium(0.98)	36
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.32),c:Clostridia(0.30),o:Peptostreptococcales-Tissierellales(0.25),f:Family XI(0.24),g:Anaerococcus(0.24),s:uncultured bacterium(0.91)	36
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia vadinBB60 group(1.00),f:uncultured bacterium(1.00)	36
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.65),c:Actinobacteria(0.65),o:Corynebacteriales(0.64),f:Corynebacteriaceae(0.62),g:Corynebacterium(0.62),s:uncultured bacterium(0.89)	35
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(0.88),g:Paludibacter(0.78),s:uncultured bacterium(0.92)	35
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:Paludibacter(1.00),s:uncultured bacterium(1.00)	35
FrozenWWsample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Sulfurimonadaceae(0.94),g:Sulfurimonas(0.94),s:uncultured bacterium(0.64)	35
FrozenWWsample	k:Bacteria(1.00),p:Cyanobacteria(0.89),c:Vampirivibrionia(0.89),o:Gastranaerophilales(0.89),f:uncultured bacterium(0.80)	35
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.87),c:Clostridia(0.87),o:Lachnospirales(0.83),f:Lachnospiraceae(0.83),g:Roseburia(0.23),s:uncultured bacterium(0.80)	35
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.92),c:Bacilli(0.92),o:Lactobacillales(0.91),f:Aerococcaceae(0.91),g:Abiotrophia(0.91),s:unidentified(0.57)	35
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Peptostreptococcales-Tissierellales(1.00),f:Peptostreptococcaceae(1.00),g:uncultured(0.91),s:metagenome(0.91)	35
FrozenWWsample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.81),g:Pseudarcobacter(0.74),s:Arcobacter cibarius(0.49)	34
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.87),c:Clostridia(0.87),o:Clostridia vadinBB60 group(0.87),f:uncultured bacterium(0.87)	34
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.99),o:Oscillospirales(0.86),f:UCG-010(0.63),g:uncultured bacterium(0.65)	34
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.95),f:Lachnospiraceae(0.95),g:Agathobacter(0.21),s:uncultured bacterium(0.80)	34
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.95),c:Gammaproteobacteria(0.95),o:Burkholderiales(0.95),f:Comamonadaceae(0.95),g:Brachymonas(0.16),s:Brachymonas sp.(0.02)	34
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Aquabacterium(0.03),s:iron-reducing bacterium enrichment culture clone FeC_2_C8(0.03)	34
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:Paludibacter(1.00),s:uncultured bacterium(0.99)	33
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.95),f:Lachnospiraceae(0.95),g:[Eubacterium] hallii group(0.04),s:uncultured bacterium(1.00)	33
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(0.93),g:UCG-002(0.88),s:uncultured bacterium(0.93)	33
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(1.00),o:Acidaminococcales(1.00),f:Acidaminococcaceae(1.00),g:Phascolarctobacterium(1.00),s:uncultured bacterium(0.46)	33
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:uncultured bacterium(0.97)	32
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.99),o:Clostridia UCG-014(0.85),f:uncultured bacterium(0.79)	32
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.99),f:uncultured bacterium(0.99)	32
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.48),f:Oscillospiraceae(0.48),g:Colidextribacter(0.17),s:uncultured bacterium(0.75)	32
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.99),c:Actinobacteria(0.99),o:Propionibacteriales(0.20),f:Propionibacteriaceae(0.20),g:Cutibacterium(0.17),s:uncultured bacterium(0.83)	31
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.49)	31
FrozenWWsample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.39),s:uncultured Epsilonproteobacteria bacterium(0.21)	31
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.96),o:Lachnospirales(0.96),f:Lachnospiraceae(0.96),g:Blautia(0.03),s:uncultured bacterium(0.95)	31
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.99),o:Peptococcales(0.98),f:Peptococcaceae(0.98),g:Peptococcus(0.98),s:uncultured bacterium(0.92)	31
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Ignavibacteria(1.00),o:SJA-28(1.00),f:uncultured Bacteroidetes bacterium(1.00)	30
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.98),c:Bacilli(0.89),o:Lactobacillales(0.83),f:Enterococcaceae(0.17),g:Enterococcus(0.17),s:Enterococcus sp. CGLBL186(0.01)	30
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.97),o:Oscillospirales(0.77),f:Oscillospiraceae(0.76),g:Colidextribacter(0.25),s:uncultured organism(0.40)	30
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia vadinBB60 group(0.87),f:uncultured bacterium(0.90)	30
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.77),f:UCG-010(0.03),g:uncultured bacterium(0.13)	30
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.78),f:Ruminococcaceae(0.51),g:Ruminococcus(0.50),s:uncultured bacterium(0.91)	30
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Tannerellaceae(1.00),g:Macellibacteroides(1.00),s:uncultured bacterium(0.87)	29
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.86),c:Clostridia(0.86),o:Lachnospirales(0.85),f:Lachnospiraceae(0.85),g:Roseburia(0.41),s:uncultured bacterium(0.88)	29
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:XBB1006(0.96),s:uncultured bacterium(0.57)	29
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(1.00),g:Zoogloea(0.98),s:uncultured bacterium(0.97)	29
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Rikenellaceae(1.00),g:Alistipes(1.00),s:unidentified(0.66)	28
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.97),c:Clostridia(0.97),o:Oscillospirales(0.92),f:Oscillospiraceae(0.92),g:UCG-002(0.88),s:uncultured bacterium(0.97)	28
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.98),o:Clostridia UCG-014(0.61),f:uncultured bacterium(0.58)	28
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.98),o:Oscillospirales(0.98),f:Ruminococcaceae(0.11),g:Ruminococcus(0.07),s:uncultured bacterium(0.98)	28
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.95),f:Lachnospiraceae(0.95),g:Blautia(0.04),s:uncultured bacterium(1.00)	28
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.93),c:Bacteroidia(0.93),o:Bacteroidales(0.93),f:Paludibacteraceae(0.93),g:Paludibacter(0.92),s:uncultured bacterium(0.99)	27
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(0.99),g:Paludibacter(0.99),s:uncultured bacterium(0.90)	27
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.99),o:Oscillospirales(0.94),f:Oscillospiraceae(0.85),g:UCG-002(0.79),s:uncultured bacterium(0.98)	27
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.16),f:Lachnospiraceae(0.16),g:[Eubacterium] oxidoreducens group(0.16),s:uncultured bacterium(0.96)	27
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.83),f:Lachnospiraceae(0.83),g:Blautia(0.11),s:uncultured bacterium(1.00)	27
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.99),f:Burkholderiaceae(0.11),g:Robbsia(0.11),s:Robbsia andropogonis(0.09)	27
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(0.27),g:Propionivibrio(0.21),s:uncultured bacterium(0.59)	27
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.90),f:Prevotellaceae(0.90),g:uncultured(0.45),s:uncultured bacterium(0.61)	26
FrozenWWsample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.99),g:uncultured bacterium(0.19)	26
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.77),c:Clostridia(0.77),o:Peptostreptococcales-Tissierellales(0.75),f:Family XI(0.75),g:Anaerococcus(0.75),s:uncultured bacterium(0.97)	26
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.92),c:Clostridia(0.90),o:Oscillospirales(0.89),f:Oscillospiraceae(0.86),g:UCG-002(0.81),s:uncultured bacterium(0.96)	26
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.89),o:Lactobacillales(0.86),f:Aerococcaceae(0.86),g:Abiotrophia(0.86),s:unidentified(0.83)	26
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(0.99),f:Streptococcaceae(0.99),g:Streptococcus(0.99),s:Streptococcus suis ST1(0.14)	26
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:UCG-010(0.69),g:uncultured bacterium(0.66)	26
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Peptococcales(0.99),f:Peptococcaceae(0.99),g:Peptococcus(0.99),s:uncultured bacterium(0.84)	26
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.92),c:Bacteroidia(0.92),o:Bacteroidales(0.91),f:Bacteroidaceae(0.91),g:Bacteroides(0.91),s:uncultured bacterium(0.65)	25
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Prevotellaceae(0.98),g:Prevotella_9(0.45),s:uncultured bacterium(1.00)	25
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:uncultured Bacteroidetes bacterium(0.01)	25
FrozenWWsample	k:Bacteria(1.00),p:Cyanobacteria(0.05),c:Cyanobacteriia(0.05),o:Chloroplast(0.05),f:Camelina sativa(0.05)	25
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.89),c:Clostridia(0.89),o:Lachnospirales(0.87),f:Lachnospiraceae(0.87),g:Agathobacter(0.40),s:uncultured bacterium(0.78)	25
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia vadinBB60 group(0.58),f:uncultured bacterium(0.58)	25
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.99),f:Lachnospiraceae(0.99),g:Lachnospiraceae UCG-008(0.72),s:uncultured bacterium(1.00)	25
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Bacteroidaceae(0.98),g:Bacteroides(0.98),s:uncultured organism(0.39)	24
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.97),g:Bacteroides(0.97),s:Bacteroides luti(0.39)	24
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Rikenellaceae(1.00),g:Anaerocella(1.00),s:uncultured Bacteroidetes bacterium(0.99)	24
FrozenWWsample	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Sulfurospirillaceae(1.00),g:Sulfurospirillum(1.00),s:uncultured Epsilonproteobacteria bacterium(0.58)	24
FrozenWWsample	k:Bacteria(1.00),p:Cyanobacteria(0.98),c:Vampirivibrionia(0.98),o:Gastranaerophilales(0.98),f:uncultured bacterium(0.81)	24
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.97),o:Lactobacillales(0.94),f:Aerococcaceae(0.93),g:Abiotrophia(0.93),s:unidentified(0.42)	24
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Christensenellales(0.94),f:Christensenellaceae(0.94),g:Christensenellaceae R-7 group(0.94),s:uncultured bacterium(1.00)	24
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Pseudomonadales(0.98),f:Moraxellaceae(0.98),g:Acinetobacter(0.98),s:Acinetobacter sp. 20140112(0.03)	24
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Diaphorobacter(0.40),s:uncultured Comamonas sp.(0.36)	24
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.94),f:Moraxellaceae(0.94),g:Acinetobacter(0.94),s:uncultured Acinetobacter sp.(0.50)	24
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.81),c:Actinobacteria(0.81),o:Propionibacteriales(0.81),f:Propionibacteriaceae(0.81),g:Cutibacterium(0.81),s:uncultured bacterium(0.93)	23
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.98),c:Bacteroidia(0.98),o:Bacteroidales(0.98),f:Prevotellaceae(0.97),g:uncultured(0.62),s:uncultured bacterium(0.93)	23
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:Flavobacterium sp. HME6148(0.45)	23
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.52),c:Clostridia(0.52),o:Lachnospirales(0.33),f:Lachnospiraceae(0.33),g:Lachnospiraceae NK4A136 group(0.02),s:uncultured bacterium(0.60)	23
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.98),c:Bacilli(0.98),o:Lactobacillales(0.95),f:Aerococcaceae(0.93),g:Abiotrophia(0.93),s:unidentified(0.84)	23
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.98),c:Clostridia(0.98),o:Oscillospirales(0.88),f:Oscillospiraceae(0.88),g:UCG-002(0.78),s:uncultured bacterium(0.86)	23
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.99),o:Lachnospirales(0.97),f:Lachnospiraceae(0.97),g:Agathobacter(0.70),s:uncultured organism(0.14)	23
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(0.99),c:Negativicutes(0.99),o:Acidaminococcales(0.99),f:Acidaminococcaceae(0.99),g:Phascolarctobacterium(0.99),s:uncultured bacterium(0.71)	23
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.76),f:Lachnospiraceae(0.76),g:Roseburia(0.54),s:uncultured bacterium(1.00)	23
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Rhodoferax(0.55),s:uncultured bacterium(0.54)	23
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.84),c:Actinobacteria(0.84),o:Corynebacteriales(0.84),f:Corynebacteriaceae(0.84),g:Corynebacterium(0.84),s:uncultured bacterium(0.94)	22
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.69),f:Bacteroidaceae(0.69),g:Bacteroides(0.69),s:uncultured bacterium(0.64)	22
